0.1666666667,0,0.8,0.287037037
0.287037037,0.05095541401,0.8428571429,0.2067901235
0.2067901235,0.2738853503,0.6428571429,0.1913580247
0.1913580247,0.006369426752,0.8857142857,0.1358024691
0.1358024691,0,0.7857142857,0.09259259259
0.09259259259,0,0.6714285714,0.2191358025
0.2191358025,0.008492569002,0.7428571429,0.2962962963
0.2962962963,0.5796178344,0.7285714286,0.3611111111
0.3611111111,0.08067940552,0.6,0.4845679012
0.4845679012,0.07430997877,0.6,0.262345679
0.262345679,0,0.7142857143,0.3395061728
0.3395061728,0.006369426752,0.5571428571,0.4074074074
0.4074074074,0.09766454352,0.4571428571,0.2561728395
0.2561728395,0.2335456476,0.5428571429,0.3611111111
0.3611111111,0.08917197452,0.3285714286,0.3055555556
0.3055555556,0,0.4571428571,0.1882716049
0.1882716049,0.05307855626,0.5714285714,0.2067901235
0.2067901235,0.06581740977,0.5285714286,0.1543209877
0.1543209877,0.195329087,0.5428571429,0.1388888889
0.1388888889,0,0.5428571429,0.1111111111
0.1111111111,0,0.5285714286,0.06790123457
0.06790123457,0,0.6714285714,0.07098765432
0.07098765432,0,0.7428571429,0.1450617284
0.1450617284,0.1719745223,0.7571428571,0.1604938272
0.1604938272,0,0.7714285714,0.2901234568
0.2901234568,0.07218683652,0.6714285714,0.2438271605
0.2438271605,0.02335456476,0.7142857143,0.2654320988
0.2654320988,0.1231422505,0.3714285714,0.2037037037
0.2037037037,0.002123142251,0.01428571429,0.1574074074
0.1574074074,0.05520169851,0.05714285714,0.1635802469
0.1635802469,0.0127388535,0.1428571429,0.1697530864
0.1697530864,0.1656050955,0.3142857143,0.1759259259
0.1759259259,0.08917197452,0.4142857143,0.1358024691
0.1358024691,0.006369426752,0.4714285714,0.1327160494
0.1327160494,0,0.6142857143,0.08024691358
0.08024691358,0.006369426752,0.7142857143,0.1049382716
0.1049382716,0,0.7857142857,0.1265432099
0.1265432099,0,0.8285714286,0.262345679
0.262345679,0.004246284501,0.8571428571,0.200617284
0.200617284,0,0.8285714286,0.262345679
0.262345679,0.002123142251,0.8142857143,0.2530864198
0.2530864198,0,0.7,0.1574074074
0.1574074074,0,0.6571428571,0.212962963
0.212962963,0,0.4714285714,0.3641975309
0.3641975309,0.04033970276,0.4571428571,0.2962962963
0.2962962963,0,0.5714285714,0.1635802469
0.1635802469,0,0.6428571429,0.2592592593
0.2592592593,0.01910828025,0.9285714286,0.1358024691
0.1358024691,0,0.8857142857,0.1851851852
0.1851851852,0,0.6857142857,0.2716049383
0.2716049383,0.1634819533,0.3857142857,0.2561728395
0.2561728395,0.2165605096,0.4,0.1944444444
0.1944444444,0.004246284501,0.4428571429,0.2839506173
0.2839506173,0.1677282378,0.3,0.2654320988
0.2654320988,0.04033970276,0.5285714286,0.2407407407
0.2407407407,0.1082802548,0.6285714286,0.3086419753
0.3086419753,0.008492569002,0.5,0.3086419753
0.3086419753,0.09554140127,0.6714285714,0.2160493827
0.2160493827,0,0.5142857143,0.3827160494
0.3827160494,0.04246284501,0.4,0.3086419753
0.3086419753,0.135881104,0.5428571429,0.2469135802
0.2469135802,0.135881104,0.6,0.25
0.25,0.002123142251,0.8142857143,0.2438271605
0.2438271605,0,0.9142857143,0.2654320988
0.2654320988,0,0.8428571429,0.3549382716
0.3549382716,0,0.7571428571,0.4413580247
0.4413580247,0,0.7,0.4104938272
0.4104938272,0,0.7285714286,0.4166666667
0.4166666667,0.006369426752,0.8,0.2592592593
0.2592592593,0,0.7857142857,0.2932098765
0.2932098765,0,0.7428571429,0.287037037
0.287037037,0,0.7,0.2530864198
0.2530864198,0.002123142251,0.7571428571,0.2654320988
0.2654320988,0.02123142251,0.7142857143,0.3055555556
0.3055555556,0,0.6857142857,0.3333333333
0.3333333333,0,0.7,0.3055555556
0.3055555556,0,0.7857142857,0.3086419753
0.3086419753,0.002123142251,0.7714285714,0.3179012346
0.3179012346,0,0.7,0.2932098765
0.2932098765,0.004246284501,0.6571428571,0.299382716
0.299382716,0,0.6857142857,0.237654321
0.237654321,0,0.5571428571,0.2407407407
0.2407407407,0.02123142251,0.4714285714,0.2932098765
0.2932098765,0.2887473461,0.5142857143,0.2283950617
0.2283950617,0.05732484076,0.4571428571,0.3240740741
0.3240740741,0.004246284501,0.6857142857,0.299382716
0.299382716,0.02123142251,0.5285714286,0.4413580247
0.4413580247,0.2441613588,0.3,0.3734567901
0.3734567901,0.004246284501,0.5142857143,0.4351851852
0.4351851852,0.02972399151,0.5285714286,0.3302469136
0.3302469136,0.016985138,0.6571428571,0.3364197531
0.3364197531,0.127388535,0.7,0.2530864198
0.2530864198,0.002123142251,0.6,0.3086419753
0.3086419753,0.02972399151,0.6714285714,0.287037037
0.287037037,0,0.7428571429,0.2685185185
0.2685185185,0,0.8285714286,0.3209876543
0.3209876543,0,0.8571428571,0.3549382716
0.3549382716,0,0.8142857143,0.4475308642
0.4475308642,0,0.7,0.5
